Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
A&M-Corpus Chris,Total,1560,0.486,45.1%,26.4%,60.7%,42.0%,43.9%,35.9%,36.6%,29.7%,29.8%,87.7%,32.1%,68.0%,
Morehead St.,Chavis Milton,278,0.536,51.8%,33.8%,71.3%,62.7%,32.0%,32.6%,44.8%,34.2%,33.7%,96.9%,24.8%,65.2%,
Morehead St.,Warner Angelo,245,0.562,49.2%,30.2%,60.8%,57.8%,33.5%,35.4%,27.6%,36.3%,34.8%,90.3%,47.8%,82.9%,
Morehead St.,Turner Bakari,227,0.509,47.6%,22.0%,64.0%,53.1%,22.9%,36.5%,31.6%,55.1%,30.4%,97.4%,37.4%,65.9%,
Morehead St.,Posthumus Chad,202,0.511,49.5%,49.5%,63.0%,63.5%,50.5%,36.3%,51.4%,0.0%,---,---,43.6%,55.7%,
Morehead St.,Atkinson Devon,201,0.541,49.5%,21.4%,58.1%,28.0%,42.3%,32.9%,10.7%,36.3%,42.5%,58.1%,32.3%,80.0%,
Morehead St.,Kelly Drew,161,0.534,46.3%,40.4%,60.0%,53.8%,30.4%,32.7%,50.0%,29.2%,27.7%,92.3%,59.0%,74.7%,
Morehead St.,Stokes Jarrett,156,0.453,40.7%,5.8%,44.4%,50.0%,28.2%,36.4%,43.8%,66.0%,28.2%,100.0%,20.5%,87.5%,
Morehead St.,Lewis-Briggs Maurice,120,0.512,47.9%,41.7%,64.0%,37.5%,25.8%,38.7%,25.0%,32.5%,23.1%,77.8%,30.8%,70.3%,
Morehead St.,Owens Kahlil,107,0.552,57.9%,64.5%,65.2%,68.9%,35.5%,44.7%,35.3%,0.0%,---,---,51.4%,41.8%,
Morehead St.,Reed Bruce,75,0.601,56.0%,50.7%,65.8%,48.0%,29.3%,36.4%,62.5%,20.0%,40.0%,100.0%,53.3%,72.5%,
Morehead St.,Holmes Jason,69,0.502,46.4%,46.4%,68.8%,54.5%,42.0%,24.1%,57.1%,11.6%,25.0%,100.0%,47.8%,63.6%,
Morehead St.,James Cordell,39,0.549,53.8%,28.2%,45.5%,20.0%,25.6%,40.0%,0.0%,46.2%,44.4%,87.5%,20.5%,62.5%,
Morehead St.,Muhammad Taarig,25,0.287,28.0%,40.0%,40.0%,25.0%,32.0%,37.5%,0.0%,28.0%,0.0%,---,24.0%,33.3%,
Morehead St.,Stickler Jourdan,23,0.484,43.5%,21.7%,60.0%,0.0%,47.8%,36.4%,75.0%,30.4%,28.6%,100.0%,26.1%,83.3%,
Morehead St.,Percell Jordan,6,0.269,16.7%,16.7%,100.0%,0.0%,83.3%,0.0%,---,0.0%,---,---,50.0%,66.7%,
Morehead St.,SAMARRIPPASJEREMIA,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Morehead St.,CANAANISAIAH,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Morehead St.,Total,1934,0.524,48.7%,33.7%,63.3%,54.4%,34.0%,34.9%,37.1%,32.4%,32.1%,89.1%,38.2%,69.1%,
Central Mich.,Randall Kyle,414,0.574,50.2%,29.2%,57.0%,24.6%,30.2%,32.0%,20.0%,40.6%,39.3%,89.4%,46.6%,85.5%,
Central Mich.,Hibbits Blake,221,0.562,53.2%,9.5%,61.9%,61.5%,6.8%,26.7%,25.0%,83.7%,36.2%,97.0%,21.7%,81.2%,
Central Mich.,Mbaigoto Olivier,172,0.539,51.2%,29.1%,64.0%,56.2%,51.7%,46.1%,65.9%,19.2%,30.3%,100.0%,34.9%,66.7%,
Central Mich.,Fowler Chris,167,0.556,51.8%,56.9%,56.8%,9.3%,29.9%,44.0%,18.2%,13.2%,31.8%,85.7%,74.3%,62.9%,
Central Mich.,Keel Austin,157,0.430,40.8%,24.8%,43.6%,35.3%,9.6%,33.3%,0.0%,65.6%,27.2%,85.7%,14.0%,72.7%,
Central Mich.,Simmons John,149,0.601,54.4%,28.9%,67.4%,72.4%,7.4%,36.4%,100.0%,63.8%,33.7%,100.0%,59.7%,76.4%,
Central Mich.,Richardson Jr. Derrick,98,0.495,46.9%,49.0%,45.8%,45.5%,17.3%,52.9%,33.3%,33.7%,30.3%,100.0%,56.1%,56.4%,
Central Mich.,Craddock Finis,94,0.444,40.4%,36.2%,38.2%,38.5%,18.1%,23.5%,50.0%,45.7%,32.6%,92.9%,39.4%,62.2%,
Central Mich.,Krannitz Spencer,66,0.368,34.8%,21.2%,35.7%,80.0%,4.5%,0.0%,---,74.2%,24.5%,100.0%,6.1%,100.0%,
Central Mich.,Stewart Austin,66,0.513,47.7%,43.9%,69.0%,50.0%,28.8%,36.8%,28.6%,27.3%,16.7%,100.0%,28.8%,73.7%,
Central Mich.,Saylor Zach,53,0.370,35.8%,24.5%,30.8%,75.0%,75.5%,37.5%,46.7%,0.0%,---,---,15.1%,50.0%,
Central Mich.,Wiest Luke,7,0.357,35.7%,0.0%,---,---,28.6%,50.0%,0.0%,71.4%,20.0%,100.0%,0.0%,---,
Central Mich.,Total,1664,0.529,48.4%,30.5%,54.8%,38.5%,24.2%,37.7%,38.2%,45.3%,33.2%,94.0%,39.6%,73.1%,
Tennessee,McRae Jordan,402,0.546,49.8%,21.6%,64.4%,30.4%,36.3%,37.0%,22.2%,42.0%,35.5%,78.3%,38.1%,77.1%,
Tennessee,Golden Trae,290,0.512,43.1%,26.9%,46.2%,25.0%,40.3%,40.2%,10.6%,32.8%,29.5%,57.1%,55.9%,77.8%,
Tennessee,Stokes Jarnell,282,0.545,52.8%,70.2%,64.6%,42.2%,29.8%,25.0%,33.3%,0.0%,---,---,68.8%,56.7%,
Tennessee,Richardson Josh,211,0.526,49.1%,32.2%,61.8%,47.6%,47.9%,47.5%,22.9%,19.9%,21.4%,88.9%,37.0%,69.2%,
Tennessee,McBee Skylar,174,0.490,46.3%,3.4%,33.3%,50.0%,6.9%,16.7%,0.0%,89.7%,32.7%,90.2%,14.4%,84.0%,
Tennessee,Hall Kenny,122,0.580,54.1%,51.6%,73.0%,60.9%,45.1%,36.4%,70.0%,3.3%,0.0%,---,50.0%,70.5%,
Tennessee,Moore Armani,80,0.411,40.0%,45.0%,47.2%,41.2%,36.2%,31.0%,22.2%,18.8%,26.7%,100.0%,20.0%,50.0%,
Tennessee,Chievous Quinton,49,0.535,53.1%,32.7%,68.8%,54.5%,24.5%,50.0%,16.7%,42.9%,28.6%,100.0%,14.3%,57.1%,
Tennessee,Reese Derek,49,0.501,49.0%,24.5%,66.7%,62.5%,12.2%,16.7%,100.0%,63.3%,32.3%,100.0%,12.2%,66.7%,
Tennessee,Makanjuola Yemi,42,0.444,38.1%,90.5%,39.5%,66.7%,9.5%,25.0%,0.0%,0.0%,---,---,54.8%,65.2%,
Tennessee,Edwards D'Montre,40,0.409,38.8%,22.5%,44.4%,50.0%,42.5%,23.5%,25.0%,35.0%,35.7%,100.0%,27.5%,54.5%,
Tennessee,Lopez Brandon,10,0.219,20.0%,70.0%,14.3%,0.0%,20.0%,50.0%,0.0%,10.0%,0.0%,---,30.0%,33.3%,
Tennessee,BORCHERTCOLIN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Tennessee,Total,1751,0.521,47.9%,35.3%,59.2%,43.4%,33.4%,36.6%,25.2%,31.3%,31.6%,82.1%,42.2%,69.0%,
Texas St.,Wright Joel,423,0.554,47.9%,52.5%,53.2%,45.8%,35.0%,39.9%,25.4%,12.5%,32.1%,82.4%,61.7%,77.0%,
Texas St.,Staff Matt,329,0.532,49.8%,28.6%,69.1%,58.5%,39.8%,34.4%,46.7%,31.6%,34.6%,97.2%,18.5%,86.9%,
Texas St.,Koenen Reid,214,0.548,50.2%,27.6%,61.0%,50.0%,22.9%,44.9%,4.5%,49.5%,31.1%,87.9%,29.9%,82.8%,
Texas St.,Davis Wesley,207,0.458,44.9%,30.9%,51.6%,24.2%,31.4%,32.3%,23.8%,37.7%,33.3%,73.1%,27.1%,50.0%,
Texas St.,Hawkins Phil,191,0.484,42.4%,38.2%,46.6%,5.9%,26.2%,28.0%,7.1%,35.6%,32.4%,50.0%,37.7%,77.8%,
Texas St.,Stern Corey,171,0.515,49.4%,57.3%,53.1%,61.5%,24.6%,45.2%,42.1%,18.1%,29.0%,88.9%,58.5%,56.0%,
Texas St.,Jones Vonn,155,0.506,49.4%,25.2%,43.6%,17.6%,14.2%,45.5%,10.0%,60.6%,35.1%,63.6%,23.2%,58.3%,
Texas St.,Jones Deonte',123,0.639,63.0%,5.7%,57.1%,0.0%,24.4%,50.0%,20.0%,69.9%,45.3%,94.9%,6.5%,87.5%,
Texas St.,Brown Basil,59,0.434,36.4%,18.6%,36.4%,75.0%,44.1%,38.5%,60.0%,37.3%,22.7%,80.0%,61.0%,63.9%,
Texas St.,Hinton Nick,35,0.376,38.6%,8.6%,66.7%,0.0%,48.6%,23.5%,25.0%,42.9%,33.3%,100.0%,5.7%,0.0%,
Texas St.,Richardson Darius,33,0.206,21.2%,12.1%,50.0%,100.0%,27.3%,22.2%,50.0%,60.6%,10.0%,100.0%,6.1%,0.0%,
Texas St.,Dorsey Ray,31,0.451,41.9%,54.8%,52.9%,44.4%,25.8%,50.0%,25.0%,19.4%,0.0%,---,90.3%,50.0%,
Texas St.,Tanton Justin,3,0.432,33.3%,33.3%,100.0%,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,100.0%,
Texas St.,HILLCONNOR,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Texas St.,Total,1974,0.517,47.7%,35.1%,54.5%,43.5%,30.2%,37.7%,28.4%,34.7%,33.1%,81.5%,36.8%,70.6%,
Jackson St.,Williams Christian,346,0.534,48.6%,20.5%,40.8%,20.7%,24.9%,43.0%,10.8%,54.6%,36.0%,73.5%,29.8%,83.5%,
Jackson St.,Howard Kelsey,319,0.544,52.2%,29.8%,57.9%,21.8%,25.4%,35.8%,41.4%,44.8%,38.5%,63.6%,29.8%,66.3%,
Jackson St.,Nelson Dundrecous,195,0.471,39.5%,33.8%,56.1%,13.5%,22.6%,29.5%,0.0%,43.6%,21.2%,33.3%,53.3%,73.1%,
Jackson St.,Stubbs Jeff,194,0.490,43.6%,19.1%,62.2%,4.3%,49.0%,31.6%,10.0%,32.0%,33.9%,57.1%,36.6%,76.1%,
Jackson St.,Williams Phillip,129,0.360,33.3%,33.3%,41.9%,27.8%,40.3%,30.8%,25.0%,26.4%,17.6%,83.3%,23.3%,56.7%,
Jackson St.,Readus Willie,119,0.456,37.8%,43.7%,51.9%,51.9%,56.3%,26.9%,55.6%,0.0%,---,---,63.0%,68.0%,
Jackson St.,Taylor Derrell,97,0.571,52.6%,62.9%,67.2%,65.9%,37.1%,27.8%,60.0%,0.0%,---,---,53.6%,71.2%,
Jackson St.,Coleman Sydney,94,0.508,46.8%,56.4%,64.2%,79.4%,43.6%,24.4%,80.0%,0.0%,---,---,54.3%,62.7%,
Jackson St.,Stewart Keeslee,49,0.375,35.7%,12.2%,33.3%,0.0%,30.6%,33.3%,0.0%,57.1%,25.0%,57.1%,18.4%,55.6%,
Jackson St.,Lewis Jonathan,32,0.424,37.5%,6.2%,50.0%,100.0%,31.2%,50.0%,0.0%,62.5%,20.0%,100.0%,53.1%,58.8%,
Jackson St.,Gregory Raymond,31,0.459,48.4%,67.7%,61.9%,23.1%,32.3%,20.0%,100.0%,0.0%,---,---,48.4%,33.3%,
Jackson St.,Demouchet Kenny,31,0.266,25.8%,22.6%,71.4%,80.0%,58.1%,16.7%,0.0%,19.4%,0.0%,---,6.5%,50.0%,
Jackson St.,Smith Kenny,17,0.423,35.3%,11.8%,50.0%,0.0%,11.8%,100.0%,0.0%,76.5%,15.4%,0.0%,52.9%,66.7%,
Jackson St.,Jones Davon,4,0.339,25.0%,50.0%,0.0%,---,50.0%,50.0%,100.0%,0.0%,---,---,100.0%,50.0%,
Jackson St.,Ballard Travis,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Jackson St.,Deese Kendall,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Jackson St.,BAKERMARQUIZ,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Jackson St.,Total,1659,0.490,44.5%,31.3%,55.1%,36.7%,33.8%,32.3%,27.6%,35.0%,31.2%,64.1%,38.4%,69.9%,
Southeastern La.,Fortenberry Brandon,369,0.517,46.9%,26.8%,58.6%,19.0%,33.3%,32.5%,7.5%,39.8%,34.0%,54.0%,39.8%,73.5%,
Southeastern La.,Ricard Jeffery,271,0.454,40.6%,24.7%,59.7%,40.0%,50.2%,36.0%,20.4%,25.1%,20.6%,85.7%,27.3%,78.4%,
Southeastern La.,Johnson Roosevelt,267,0.457,40.8%,48.7%,53.1%,50.7%,49.8%,27.8%,35.1%,1.5%,50.0%,0.0%,46.4%,64.5%,
Southeastern La.,Evans Dre,250,0.530,52.0%,14.4%,52.8%,31.6%,36.4%,36.3%,9.1%,49.2%,42.3%,67.3%,18.4%,60.9%,
Southeastern La.,Nelson Todd,153,0.507,50.0%,9.2%,50.0%,71.4%,16.3%,20.0%,40.0%,74.5%,37.7%,79.1%,17.6%,55.6%,
Southeastern La.,Ochie Onochie,107,0.614,61.2%,31.8%,64.7%,63.6%,39.3%,35.7%,46.7%,29.0%,61.3%,84.2%,28.0%,60.0%,
Southeastern La.,Benton Antonnio,105,0.522,46.2%,38.1%,65.0%,46.2%,41.0%,41.9%,50.0%,21.0%,13.6%,100.0%,39.0%,80.5%,
Southeastern La.,Woods Roger,79,0.526,51.9%,48.1%,60.5%,43.5%,50.6%,45.0%,16.7%,1.3%,0.0%,---,98.7%,51.3%,
Southeastern La.,Campbell Jeremy,55,0.359,32.7%,27.3%,46.7%,71.4%,69.1%,28.9%,54.5%,3.6%,0.0%,---,40.0%,50.0%,
Southeastern La.,Petrovcic Jan,17,0.327,29.4%,47.1%,50.0%,75.0%,52.9%,11.1%,100.0%,0.0%,---,---,35.3%,50.0%,
Southeastern La.,James Jamaal,13,0.481,38.5%,61.5%,50.0%,25.0%,38.5%,20.0%,0.0%,0.0%,---,---,92.3%,66.7%,
Southeastern La.,Total,1686,0.498,46.4%,29.0%,57.1%,42.3%,40.6%,33.3%,25.0%,30.4%,35.7%,69.4%,36.0%,66.2%,
Wyoming,Gilmore Derrious,368,0.512,47.7%,15.2%,44.6%,16.0%,26.4%,33.0%,15.6%,58.4%,36.7%,55.7%,23.9%,78.4%,
Wyoming,Washington Leonard,304,0.536,50.5%,47.4%,74.3%,40.2%,25.7%,34.6%,25.9%,27.0%,15.9%,69.2%,48.0%,63.7%,
Wyoming,Nance Jr. Larry,242,0.596,55.4%,38.0%,84.8%,65.4%,50.0%,33.9%,61.0%,12.0%,34.5%,100.0%,46.3%,75.0%,
Wyoming,Adams Josh,211,0.443,39.6%,25.1%,66.0%,37.1%,30.8%,26.2%,35.3%,44.1%,22.6%,81.0%,43.1%,63.7%,
Wyoming,Grabau Riley,162,0.514,47.5%,6.8%,45.5%,20.0%,16.7%,44.4%,50.0%,76.5%,32.3%,85.0%,30.9%,74.0%,
Wyoming,Martinez Luke,119,0.639,60.1%,11.8%,50.0%,85.7%,18.5%,54.5%,50.0%,69.7%,42.2%,91.4%,30.3%,86.1%,
Wyoming,Cooke Jr. Derek,85,0.494,52.9%,68.2%,65.5%,71.1%,30.6%,26.9%,42.9%,1.2%,0.0%,---,52.9%,33.3%,
Wyoming,Sobey Nathan,78,0.572,53.8%,23.1%,61.1%,54.5%,21.8%,23.5%,25.0%,55.1%,41.9%,100.0%,65.4%,64.7%,
Wyoming,Haldorson Austin,28,0.485,44.6%,25.0%,57.1%,75.0%,42.9%,33.3%,100.0%,32.1%,33.3%,100.0%,14.3%,100.0%,
Wyoming,McManamen Jason,23,0.560,50.0%,17.4%,75.0%,66.7%,17.4%,25.0%,100.0%,65.2%,33.3%,80.0%,34.8%,87.5%,
Wyoming,Bentz Jack,18,0.393,38.9%,22.2%,50.0%,50.0%,72.2%,38.5%,20.0%,5.6%,0.0%,---,72.2%,38.5%,
Wyoming,Sellers Matt,17,0.334,35.3%,35.3%,66.7%,50.0%,64.7%,18.2%,100.0%,0.0%,---,---,11.8%,0.0%,
Wyoming,Total,1655,0.529,49.5%,28.2%,68.3%,49.8%,29.8%,33.3%,40.9%,42.0%,32.2%,76.3%,39.0%,67.5%,
Minnesota,Hollins Andre,365,0.577,52.7%,13.7%,70.0%,28.6%,33.2%,29.8%,22.2%,53.2%,41.8%,66.7%,38.1%,80.6%,
Minnesota,Hollins Austin,296,0.539,49.5%,21.6%,79.7%,43.1%,25.3%,21.3%,87.5%,53.0%,33.8%,92.5%,30.4%,80.0%,
Minnesota,Williams Rodney,269,0.515,48.5%,45.0%,75.2%,63.7%,38.7%,25.0%,57.7%,16.4%,20.5%,88.9%,42.4%,63.2%,
Minnesota,Coleman Joe,246,0.527,50.0%,39.0%,75.0%,65.3%,50.0%,31.7%,53.8%,11.0%,29.6%,100.0%,30.5%,68.0%,
Minnesota,Mbakwe Trevor,214,0.586,56.5%,58.4%,70.4%,54.5%,41.1%,37.5%,57.6%,0.5%,0.0%,---,73.8%,61.4%,
Minnesota,Welch Julian,97,0.432,41.8%,20.6%,45.0%,33.3%,40.2%,38.5%,66.7%,39.2%,28.9%,100.0%,33.0%,50.0%,
Minnesota,Ahanmisi Maverick,77,0.597,53.9%,10.4%,87.5%,42.9%,26.0%,30.0%,50.0%,63.6%,38.8%,94.7%,48.1%,81.1%,
Minnesota,Osenieks Oto,74,0.393,31.1%,23.0%,70.6%,75.0%,41.9%,25.8%,37.5%,35.1%,7.7%,100.0%,39.2%,79.3%,
Minnesota,Eliason Elliott,62,0.507,48.4%,41.9%,69.2%,72.2%,56.5%,34.3%,75.0%,1.6%,0.0%,---,37.1%,60.9%,
Minnesota,Walker Maurice,55,0.471,41.8%,58.2%,56.2%,72.2%,41.8%,21.7%,80.0%,0.0%,---,---,61.8%,61.8%,
Minnesota,Ingram Andre,50,0.458,44.0%,32.0%,68.8%,63.6%,68.0%,32.4%,63.6%,0.0%,---,---,56.0%,50.0%,
Minnesota,Ellenson Wally,26,0.328,32.7%,26.9%,85.7%,50.0%,38.5%,10.0%,0.0%,34.6%,11.1%,100.0%,11.5%,33.3%,
Minnesota,Shell Kendal,5,0.600,60.0%,20.0%,100.0%,0.0%,80.0%,50.0%,50.0%,0.0%,---,---,0.0%,---,
Minnesota,Halvorsen Chris,2,0.678,100.0%,50.0%,100.0%,100.0%,50.0%,100.0%,100.0%,0.0%,---,---,100.0%,0.0%,
Minnesota,Total,1838,0.531,49.3%,31.8%,71.9%,56.4%,38.5%,29.8%,54.5%,29.7%,33.7%,82.1%,41.6%,68.5%,
La.-Lafayette,Long Shawn,451,0.500,46.9%,40.6%,66.1%,45.5%,36.4%,25.0%,22.0%,23.1%,31.7%,81.8%,28.2%,69.3%,
La.-Lafayette,Payton Elfrid,392,0.533,49.7%,46.4%,64.8%,11.0%,40.8%,33.1%,5.7%,12.8%,32.0%,62.5%,53.8%,64.0%,
La.-Lafayette,Mbamalu Bryant,298,0.584,54.9%,29.5%,76.1%,40.3%,22.1%,34.8%,21.7%,48.3%,34.0%,93.9%,31.2%,78.5%,
La.-Lafayette,Thompson Alan-Michael,209,0.594,56.9%,16.7%,65.7%,73.9%,13.4%,53.6%,20.0%,69.9%,37.0%,85.2%,21.1%,79.5%,
La.-Lafayette,Moore Elridge,148,0.449,41.6%,50.7%,62.7%,34.0%,45.3%,19.4%,23.1%,4.1%,16.7%,0.0%,41.2%,59.0%,
La.-Lafayette,Wronkoski Steven,142,0.524,47.2%,34.5%,53.1%,38.5%,19.0%,18.5%,20.0%,46.5%,36.4%,75.0%,48.6%,71.0%,
La.-Lafayette,Shepherd Kasey,119,0.438,41.2%,17.6%,57.1%,33.3%,27.7%,21.2%,0.0%,54.6%,30.8%,75.0%,21.8%,65.4%,
La.-Lafayette,Soto Josh,74,0.451,44.6%,21.6%,50.0%,12.5%,20.3%,6.7%,0.0%,58.1%,37.2%,93.8%,23.0%,47.1%,
La.-Lafayette,Brown Kevin,33,0.503,48.5%,27.3%,33.3%,33.3%,15.2%,20.0%,0.0%,57.6%,42.1%,62.5%,30.3%,60.0%,
La.-Lafayette,Lazare Braylon,21,0.314,23.8%,23.8%,0.0%,---,76.2%,31.2%,40.0%,0.0%,---,---,28.6%,83.3%,
La.-Lafayette,Barnett Cornell,16,0.337,31.2%,37.5%,50.0%,66.7%,62.5%,20.0%,50.0%,0.0%,---,---,62.5%,40.0%,
La.-Lafayette,Moss Matthew,12,0.441,45.8%,8.3%,0.0%,---,16.7%,50.0%,100.0%,75.0%,33.3%,100.0%,8.3%,0.0%,
La.-Lafayette,Leblanc Aaron,10,0.546,65.0%,40.0%,75.0%,33.3%,40.0%,50.0%,100.0%,20.0%,50.0%,0.0%,40.0%,0.0%,
La.-Lafayette,Williams Donovan,4,0.606,62.5%,25.0%,100.0%,100.0%,0.0%,---,---,75.0%,33.3%,100.0%,50.0%,50.0%,
La.-Lafayette,THOMASTASHAWN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
La.-Lafayette,Total,1929,0.519,48.7%,35.0%,64.0%,34.3%,30.9%,28.3%,17.8%,34.1%,34.4%,82.3%,35.3%,67.1%,
Illinois,Paul Brandon,459,0.537,48.6%,19.2%,68.2%,20.0%,28.5%,35.1%,6.5%,52.3%,32.5%,56.4%,44.9%,73.8%,
Illinois,Richardson D.J.,391,0.508,46.9%,15.1%,62.7%,21.6%,18.9%,29.7%,9.1%,66.0%,32.2%,79.5%,23.5%,81.5%,
Illinois,Abrams Tracy,335,0.489,44.0%,33.1%,56.8%,6.3%,32.8%,34.5%,0.0%,34.0%,27.2%,67.7%,34.3%,74.8%,
Illinois,Egwu Nnanna,224,0.480,46.2%,24.6%,70.9%,59.0%,72.8%,38.7%,76.2%,2.7%,16.7%,100.0%,19.6%,63.6%,
Illinois,Griffey Tyler,221,0.545,53.2%,15.8%,74.3%,42.3%,28.1%,43.5%,33.3%,56.1%,34.7%,95.3%,15.8%,68.6%,
Illinois,Bertrand Joseph,203,0.569,54.4%,28.1%,73.7%,16.7%,45.8%,46.2%,2.3%,26.1%,32.1%,76.5%,21.7%,77.3%,
Illinois,Henry Myke,110,0.461,43.2%,26.4%,55.2%,31.2%,19.1%,14.3%,0.0%,54.5%,31.7%,100.0%,21.8%,70.8%,
Illinois,McLaurin Sam,108,0.486,44.9%,48.1%,59.6%,38.7%,50.0%,29.6%,43.8%,1.9%,50.0%,100.0%,60.2%,58.5%,
Illinois,Langford Devin,11,0.374,40.9%,36.4%,0.0%,---,54.5%,50.0%,33.3%,9.1%,100.0%,100.0%,45.5%,20.0%,
Illinois,LaTulip Mike,11,0.642,50.0%,9.1%,0.0%,---,9.1%,100.0%,0.0%,81.8%,33.3%,100.0%,72.7%,100.0%,
Illinois,Shaw Mike,9,0.603,61.1%,22.2%,50.0%,0.0%,11.1%,0.0%,---,66.7%,50.0%,100.0%,22.2%,50.0%,
Illinois,Djimde Ibby,2,0.500,50.0%,0.0%,---,---,100.0%,50.0%,0.0%,0.0%,---,---,0.0%,---,
Illinois,Berardini Kevin,0,0.877,0.0%,---,---,---,---,---,---,---,---,---,---,83.3%,
Illinois,DAWSONBRANDEN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Illinois,Total,2084,0.516,47.9%,23.7%,63.9%,26.0%,34.5%,36.6%,27.0%,41.9%,32.1%,76.1%,31.0%,72.6%,
Coastal Caro.,Raffa Anthony,426,0.570,53.8%,35.4%,66.2%,39.0%,24.6%,37.1%,20.5%,39.9%,35.3%,88.3%,29.8%,75.6%,
Coastal Caro.,Greenwood Kierre,296,0.511,44.3%,43.6%,51.2%,21.2%,43.6%,34.1%,4.5%,12.8%,36.8%,57.1%,40.9%,81.8%,
Coastal Caro.,Gillis Warren,252,0.511,48.0%,21.4%,57.4%,38.7%,47.2%,45.4%,13.0%,31.3%,30.4%,100.0%,21.8%,76.4%,
Coastal Caro.,Diagne Badou,169,0.414,41.4%,29.6%,62.0%,54.8%,29.6%,24.0%,58.3%,40.8%,26.1%,94.4%,27.2%,39.1%,
Coastal Caro.,Enanga Michel,162,0.451,42.3%,57.4%,48.4%,46.7%,13.0%,19.0%,50.0%,29.6%,27.1%,92.3%,38.9%,57.1%,
Coastal Caro.,Ndieguene El Hadji,147,0.485,46.3%,44.9%,54.5%,33.3%,55.1%,39.5%,43.8%,0.0%,---,---,43.5%,56.2%,
Coastal Caro.,Ashford Charles,51,0.536,48.0%,62.7%,53.1%,41.2%,27.5%,42.9%,33.3%,9.8%,20.0%,100.0%,58.8%,70.0%,
Coastal Caro.,Ljeskovic Uros,47,0.487,53.2%,76.6%,63.9%,47.8%,23.4%,18.2%,50.0%,0.0%,---,---,70.2%,33.3%,
Coastal Caro.,Curtis Tristian,39,0.581,59.0%,71.8%,60.7%,35.3%,23.1%,66.7%,50.0%,5.1%,0.0%,---,82.1%,53.1%,
Coastal Caro.,Daniel Justin,26,0.504,50.0%,46.2%,91.7%,54.5%,30.8%,25.0%,0.0%,23.1%,0.0%,---,38.5%,50.0%,
Coastal Caro.,Addey Bisi,5,1.005,100.0%,100.0%,100.0%,40.0%,0.0%,---,---,0.0%,---,---,20.0%,100.0%,
Coastal Caro.,James Tre'Von,4,0.392,25.0%,50.0%,50.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,125.0%,60.0%,
Coastal Caro.,Berry Richie,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Coastal Caro.,TANKELEWICZTOM,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Coastal Caro.,Total,1626,0.510,47.9%,40.5%,58.2%,38.6%,33.8%,36.6%,22.9%,25.8%,31.0%,88.5%,36.1%,65.6%,
UTEP,Washburn Julian,357,0.490,46.1%,23.0%,74.4%,68.9%,63.9%,39.5%,53.3%,13.2%,19.1%,100.0%,25.2%,70.0%,
UTEP,Bohannon John,191,0.606,58.4%,47.1%,77.8%,64.3%,48.7%,39.8%,40.5%,4.2%,37.5%,100.0%,59.7%,64.9%,
UTEP,Streeter Jacques,189,0.559,51.1%,22.8%,48.8%,14.3%,22.2%,33.3%,14.3%,55.0%,39.4%,87.8%,40.7%,76.6%,
UTEP,Tucker Konner,187,0.584,52.4%,7.0%,46.2%,83.3%,25.7%,35.4%,35.3%,67.4%,39.7%,76.0%,33.2%,91.9%,
UTEP,Moore Mckenzie,163,0.556,51.5%,31.3%,70.6%,19.4%,33.7%,32.7%,27.8%,35.0%,35.1%,100.0%,40.5%,72.7%,
UTEP,Cooper C.J.,126,0.571,54.4%,4.8%,66.7%,25.0%,23.0%,41.4%,25.0%,72.2%,38.5%,91.4%,27.8%,74.3%,
UTEP,Lang Cedrick,118,0.575,57.6%,60.2%,74.6%,79.2%,39.8%,31.9%,60.0%,0.0%,---,---,72.0%,54.1%,
UTEP,Washburn Chris,97,0.489,47.4%,53.6%,63.5%,48.5%,45.4%,29.5%,38.5%,1.0%,0.0%,---,100.0%,49.5%,
UTEP,Ragland Jalen,95,0.440,38.9%,3.2%,66.7%,50.0%,29.5%,28.6%,62.5%,67.4%,28.1%,100.0%,21.1%,90.0%,
UTEP,Howard Twymond,21,0.305,23.8%,42.9%,22.2%,50.0%,47.6%,30.0%,33.3%,9.5%,0.0%,---,52.4%,54.5%,
UTEP,Vint Hooper,15,0.596,63.3%,60.0%,77.8%,71.4%,26.7%,25.0%,0.0%,13.3%,50.0%,100.0%,13.3%,0.0%,
